"AP Number","Sex","Education Level","Award Type 01","Award Type 02","Award Type 03","Award Type 04","Award Type 05","Award Type 06","Award Type 07","Award Type 08","AI Street Address 1","AI Street Address 2","AI Street Address 3","AI State","AI Zip Code","Race","AI Code","AI Institution Name","RACE_ETH_","DISTRICT NAME","Exam Code 01","Exam Grade 01","Admin Year 01","Award Year 01","Exam Code 02","Exam Grade 02","Admin Year 02","Award Year 02","Exam Code 03","Exam Grade 03","Admin Year 03","Award Year 03","Exam Code 04","Exam Grade 04","Admin Year 04","Award Year 04","Exam Code 05","Exam Grade 05","Admin Year 05","Award Year 05","Exam Code 06","Exam Grade 06","Admin Year 06","Award Year 06","Exam Code 07","Exam Grade 07","Admin Year 07","Award Year 07","Exam Code 08","Exam Grade 08","Admin Year 08","Award Year 08"
"3059","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5900 Raider Drive",NA,"Sandy Springs","GA",30328,"WHITE","17","Riverwood International Charte","WHITE","AIUR","36",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4997","F","6","None",NA,NA,NA,NA,NA,NA,NA,"3595 Webb Bridge Road",NA,"Alpharetta","GA",30005,"WHITE","07","Alpharetta High School","WHITE","AIUR","66",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4791","M","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"AFRICANAMERICAN","03","Roswell High School","AFRICANAMERICAN","AIUR","43",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3299","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5575 State Bridge Road",NA,"Johns Creek","GA",30022,"CUBAN","12","Johns Creek High School","CUBAN","AIUR","93",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","M","6","None",NA,NA,NA,NA,NA,NA,NA,"10625 Parsons Road",NA,"Duluth","GA",30097,"WHITE","04","Northview High School","WHITE","AIUR","35",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0755","M","6","None",NA,NA,NA,NA,NA,NA,NA,"10795 Rogers Circle",NA,"Duluth","GA",30097,"WHITE","20","River Trail Middle School","WHITE","AIUR","51",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3362","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"WHITE","15","Banneker High School","WHITE","AIUR","07",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6045 Buffington Road",NA,"Atlanta","GA",30349,"WHITE","14","Hapeville Career Academy","WHITE","AIUR","75",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5230 Taylor Road",NA,"Alpharetta","GA",30022,"NON_HISP_LAT","09","Chattahoochee High School","NON_HISP_LAT","AIUR","34",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0378","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5900 Raider Drive",NA,"Sandy Springs","GA",30328,"WHITE","17","Riverwood International Charte","WHITE","AIUR","36",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","F","6","None","None",NA,NA,NA,NA,NA,NA,"5575 State Bridge Road",NA,"Johns Creek","GA",30022,"WHITE","12","Johns Creek High School","WHITE","AIUR","93",1,14,14,"90",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5230 Taylor Road",NA,"Alpharetta","GA",30022,"AFRICANAMERICAN","09","Chattahoochee High School","AFRICANAMERICAN","AIUR","75",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5230 Taylor Road",NA,"Alpharetta","GA",30022,"HISP_LAT","09","Chattahoochee High School","HISP_LAT","AIUR","89",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3561","F","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"AFRICANAMERICAN","03","Roswell High School","AFRICANAMERICAN","AIUR","36",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0569","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6045 Buffington Road",NA,"Atlanta","GA",30349,"MEXICAN","14","Hapeville Career Academy","MEXICAN","AIUR","36",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676","M","6","None",NA,NA,NA,NA,NA,NA,NA,"9310 Scott Road",NA,"Roswell","GA",30076,"AFRICANAMERICAN","18","Centennial High School","AFRICANAMERICAN","AIUR","57",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3507","M","6","None",NA,NA,NA,NA,NA,NA,NA,"4100 Old Milton Parkway","Suite 100","Alpharetta","GA",30005,"WHITE","10","Fulton Science Charter High Sc","WHITE","AIUR","07",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4259","M","6","None","None",NA,NA,NA,NA,NA,NA,"4100 Old Milton Parkway","Suite 100","Alpharetta","GA",30005,"WHITE","10","Fulton Science Charter High Sc","WHITE","AIUR","36",5,14,14,"93",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894","M","6","None",NA,NA,NA,NA,NA,NA,NA,"3595 Webb Bridge Road",NA,"Alpharetta","GA",30005,"WHITE","07","Alpharetta High School","WHITE","AIUR","85",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474","M","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"WHITE","03","Roswell High School","WHITE","AIUR","66",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951","F","6","None",NA,NA,NA,NA,NA,NA,NA,"2575 Harris Street",NA,"East Point","GA",30344,"WHITE","21","Tri-Cities High School","WHITE","AIUR","57",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195","F","6","None",NA,NA,NA,NA,NA,NA,NA,"3605 Main Street",NA,"College Park","GA",30337,"PUERTORICAN","08","Frank McClarin High School","PUERTORICAN","AIUR","20",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0035","F","6","None",NA,NA,NA,NA,NA,NA,NA,"2400 Union Road Southwest",NA,"Atlanta","GA",30331,"WHITE","01","Westlake High School","WHITE","AIUR","90",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0103","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"PUERTORICAN","15","Banneker High School","PUERTORICAN","AIUR","57",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449","F","6","None",NA,NA,NA,NA,NA,NA,NA,"9310 Scott Road",NA,"Roswell","GA",30076,"WHITE","18","Centennial High School","WHITE","AIUR","57",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0391","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6045 Buffington Road",NA,"Atlanta","GA",30349,"WHITE","14","Hapeville Career Academy","WHITE","AIUR","16",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3036","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5900 Raider Drive",NA,"Sandy Springs","GA",30328,"WHITE","17","Riverwood International Charte","WHITE","AIUR","43",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","F","6","None",NA,NA,NA,NA,NA,NA,NA,"86 School Drive",NA,"Alpharetta","GA",30009,"ASIAN","05","Independence High School","ASIAN","AIUR","90",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3298","M","6","None",NA,NA,NA,NA,NA,NA,NA,"9310 Scott Road",NA,"Roswell","GA",30076,"WHITE","18","Centennial High School","WHITE","AIUR","87",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3244","F","6","None",NA,NA,NA,NA,NA,NA,NA,"2845 Bethany Bend",NA,"Milton","GA",30004,"WHITE","06","Cambridge High School","WHITE","AIUR","36",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4048","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"WHITE","15","Banneker High School","WHITE","AIUR","36",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","F","6","None",NA,NA,NA,NA,NA,NA,NA,"4100 Old Milton Parkway","Suite 100","Alpharetta","GA",30005,"WHITE","10","Fulton Science Charter High Sc","WHITE","AIUR","43",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","F","6","None","None","None","None",NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"HISP_LAT","15","Banneker High School","HISP_LAT","AIUR","66",1,14,14,"83",1,14,14,"07",1,14,14,"90",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3317","M","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"AFRICANAMERICAN","03","Roswell High School","AFRICANAMERICAN","AIUR","07",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0608","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5575 State Bridge Road",NA,"Johns Creek","GA",30022,"NON_HISP_LAT","12","Johns Creek High School","NON_HISP_LAT","AIUR","57",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3920","M","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"WHITE","03","Roswell High School","WHITE","AIUR","36",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737","F","6","None",NA,NA,NA,NA,NA,NA,NA,"86 School Drive",NA,"Alpharetta","GA",30009,"PUERTORICAN","05","Independence High School","PUERTORICAN","AIUR","84",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0341","F","6","02","02","02","02",NA,NA,NA,NA,"3595 Webb Bridge Road",NA,"Alpharetta","GA",30005,"WHITE","07","Alpharetta High School","WHITE","AIUR","66",5,14,14,"89",4,14,14,"07",4,14,14,"36",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0311","F","6","None",NA,NA,NA,NA,NA,NA,NA,"10795 Rogers Circle",NA,"Duluth","GA",30097,"WHITE","20","River Trail Middle School","WHITE","AIUR","75",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4622","M","6","None","None",NA,NA,NA,NA,NA,NA,"9310 Scott Road",NA,"Roswell","GA",30076,"INDIAN_ALASKAN","18","Centennial High School","INDIAN_ALASKAN","AIUR","57",2,14,14,"93",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2883","F","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"WHITE","03","Roswell High School","WHITE","AIUR","83",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4764","F","6","None",NA,NA,NA,NA,NA,NA,NA,"11595 King Road",NA,"Roswell","GA",30075,"WHITE","03","Roswell High School","WHITE","AIUR","90",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977","M","6","None","None",NA,NA,NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"WHITE","15","Banneker High School","WHITE","AIUR","40",3,14,14,"75",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","F","6","None",NA,NA,NA,NA,NA,NA,NA,"3605 Main Street",NA,"College Park","GA",30337,"WHITE","08","Frank McClarin High School","WHITE","AIUR","87",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4649","M","6","01","01","01",NA,NA,NA,NA,NA,"9310 Scott Road",NA,"Roswell","GA",30076,"WHITE","18","Centennial High School","WHITE","AIUR","43",5,14,14,"36",3,14,14,"36",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","F","6","None",NA,NA,NA,NA,NA,NA,NA,"7447 Roswell Road Northeast",NA,"Sandy Springs","GA",30328,"WHITE","16","North Springs Charter High Sch","WHITE","AIUR","07",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4521","M","6","None",NA,NA,NA,NA,NA,NA,NA,"10625 Parsons Road",NA,"Duluth","GA",30097,"WHITE","04","Northview High School","WHITE","AIUR","36",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0709","M","6","01","01","01","01",NA,NA,NA,NA,"10795 Rogers Circle",NA,"Duluth","GA",30097,"PUERTORICAN","20","River Trail Middle School","PUERTORICAN","AIUR","83",3,14,14,"07",2,14,14,"36",4,14,14,"07",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3869","M","6","None",NA,NA,NA,NA,NA,NA,NA,"86 School Drive",NA,"Alpharetta","GA",30009,"CUBAN","05","Independence High School","CUBAN","AIUR","84",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3222","M","6","None","None",NA,NA,NA,NA,NA,NA,"5575 State Bridge Road",NA,"Johns Creek","GA",30022,"NON_HISP_LAT","12","Johns Creek High School","NON_HISP_LAT","AIUR","68",4,14,14,"83",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105","M","6","None",NA,NA,NA,NA,NA,NA,NA,"2575 Harris Street",NA,"East Point","GA",30344,"WHITE","21","Tri-Cities High School","WHITE","AIUR","93",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","M","6","None",NA,NA,NA,NA,NA,NA,NA,"13025 Birmingham Highway",NA,"Milton","GA",30004,"MULTIETHNIC","19","Milton High School","MULTIETHNIC","AIUR","68",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258","M","6","None",NA,NA,NA,NA,NA,NA,NA,"4100 Old Milton Parkway","Suite 100","Alpharetta","GA",30005,"WHITE","10","Fulton Science Charter High Sc","WHITE","AIUR","90",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4927","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5575 State Bridge Road",NA,"Johns Creek","GA",30022,"WHITE","12","Johns Creek High School","WHITE","AIUR","40",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3072","F","6","None",NA,NA,NA,NA,NA,NA,NA,"86 School Drive",NA,"Alpharetta","GA",30009,"AFRICANAMERICAN","05","Independence High School","AFRICANAMERICAN","AIUR","85",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3989","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5900 Raider Drive",NA,"Sandy Springs","GA",30328,"WHITE","17","Riverwood International Charte","WHITE","AIUR","57",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798","F","6","None",NA,NA,NA,NA,NA,NA,NA,"7510 Hall Road",NA,"Fairburn","GA",30213,"WHITE","13","Langston Hughes High School","WHITE","AIUR","66",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0395","M","6","None",NA,NA,NA,NA,NA,NA,NA,"7405 Herndon Road",NA,"Fairburn","GA",30213,"WHITE","02","Creekside High School","WHITE","AIUR","87",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4470","F","6","None",NA,NA,NA,NA,NA,NA,NA,"7405 Herndon Road",NA,"Fairburn","GA",30213,"WHITE","02","Creekside High School","WHITE","AIUR","93",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0626","M","6","None",NA,NA,NA,NA,NA,NA,NA,"86 School Drive",NA,"Alpharetta","GA",30009,"WHITE","05","Independence High School","WHITE","AIUR","57",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3349","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6045 Buffington Road",NA,"Atlanta","GA",30349,"CUBAN","14","Hapeville Career Academy","CUBAN","AIUR","25",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0970","F","6","None",NA,NA,NA,NA,NA,NA,NA,"2845 Bethany Bend",NA,"Milton","GA",30004,"WHITE","06","Cambridge High School","WHITE","AIUR","34",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4582","M","6","01","01","01","01",NA,NA,NA,NA,"3595 Webb Bridge Road",NA,"Alpharetta","GA",30005,"WHITE","07","Alpharetta High School","WHITE","AIUR","53",4,14,14,"57",3,14,14,"66",3,14,14,"57",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0235","M","6","None",NA,NA,NA,NA,NA,NA,NA,"2845 Bethany Bend",NA,"Milton","GA",30004,"WHITE","06","Cambridge High School","WHITE","AIUR","68",5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5900 Raider Drive",NA,"Sandy Springs","GA",30328,"WHITE","17","Riverwood International Charte","WHITE","AIUR","93",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"AFRICANAMERICAN","15","Banneker High School","AFRICANAMERICAN","AIUR","93",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4849","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5575 State Bridge Road",NA,"Johns Creek","GA",30022,"MEXICAN","12","Johns Creek High School","MEXICAN","AIUR","57",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","M","6","None",NA,NA,NA,NA,NA,NA,NA,"10625 Parsons Road",NA,"Duluth","GA",30097,"WHITE","04","Northview High School","WHITE","AIUR","36",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4121","F","6","None",NA,NA,NA,NA,NA,NA,NA,"6015 Feldwood Road",NA,"College Park","GA",30349,"WHITE","15","Banneker High School","WHITE","AIUR","25",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0149","F","6","None",NA,NA,NA,NA,NA,NA,NA,"5230 Taylor Road",NA,"Alpharetta","GA",30022,"MEXICAN","09","Chattahoochee High School","MEXICAN","AIUR","43",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4651","F","6","None",NA,NA,NA,NA,NA,NA,NA,"2845 Bethany Bend",NA,"Milton","GA",30004,"WHITE","06","Cambridge High School","WHITE","AIUR","36",3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4263","M","6","None",NA,NA,NA,NA,NA,NA,NA,"7447 Roswell Road Northeast",NA,"Sandy Springs","GA",30328,"WHITE","16","North Springs Charter High Sch","WHITE","AIUR","36",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3267","F","6","None","None",NA,NA,NA,NA,NA,NA,"86 School Drive",NA,"Alpharetta","GA",30009,"ASIAN","05","Independence High School","ASIAN","AIUR","25",3,14,14,"57",2,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","M","6","None",NA,NA,NA,NA,NA,NA,NA,"5230 Taylor Road",NA,"Alpharetta","GA",30022,"AFRICANAMERICAN","09","Chattahoochee High School","AFRICANAMERICAN","AIUR","83",4,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","F","6","None",NA,NA,NA,NA,NA,NA,NA,"3605 Main Street",NA,"College Park","GA",30337,"AFRICANAMERICAN","08","Frank McClarin High School","AFRICANAMERICAN","AIUR","90",1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
